link_id,assignment_period,weekday,FT,AT,length,lanes,period_link_volume,cd_mean_speed,congestion_duration_mean_flow_rate,demand,demand_over_capacity,t2,v_t2,qdf,free_flow_speed,critical_speed,cut_off_speed,ultimate_capacity,critical_density,flatness_of_curve,b_congestion_duration,period_mean_link_speed,period_mean_link_density,time_interval_in_min,tau_0,tau_3,road_order,max_speed,assignment_period_volume,cd_alpha,cd_beta,f_p,f_d,ss,nn,avg_demand,est_cd,est_vt2,est_mu,est_v_bar,error_cd,error_vt2,error_v_bar,tuple_index
78,0700_2100,0,78.0,0.0,1.04,4.0,17251.44449767712,27.55839059882714,1097.1550200025813,4937.197590011616,2.888578938237546,17.5,12.644308942658537,0.2861903877484811,69.62499999999999,55.8915356913681,48.73749999999999,1586.6074858501447,28.387258754373086,6.309633787970758,4.5,50.8962897985427,30.592785453887966,15.0,7.0,21.0,78.0,68.066666666,17143.166666666668,0.07353790753032713,2.5535539153364666,0.10721501961026478,1.1273001978106054,2.09949627058691,1.2162698029573664,4858.648809523809,4.414081960968111,15.04430635843415,1109.0588337876156,21.904557973494462,0.07666308388042295,0.32800457520056975,0.2234562658675032,"(78, '0700_2100', 0)"
78,0700_2100,1,78.0,0.0,1.04,4.0,17089.229532839963,25.120004549308817,1052.1865434863755,4997.886081560284,2.924085618957707,17.5,10.34574468087234,0.292458245233114,69.62499999999999,55.89153569136809,48.73749999999999,1586.607485850145,28.38725875437309,6.309633787970758,4.75,49.30457606703758,32.96920369119902,15.0,7.0,21.0,78.0,68.066666666,17048.9375,0.07353790753032713,2.5535539153364666,0.10721501961026476,1.1273001978106054,2.09949627058691,1.2162698029573664,5094.197916666667,4.67854951384905,13.933043468134764,1099.5169393245894,20.478138783230783,0.07862239995489179,0.47308584523438046,0.2643908071371954,"(78, '0700_2100', 1)"
78,0700_2100,2,78.0,0.0,1.04,4.0,16975.221911636996,24.05341851655084,1037.5637978875761,4928.4280399659865,2.883448186004564,17.25,9.671874999833332,0.29033069880443857,69.62499999999999,55.89153569136809,48.73749999999999,1586.6074858501447,28.38725875437309,6.309633787970759,4.75,48.495334369254344,33.41377159908489,15.0,7.0,21.0,78.0,68.066666666,16833.73469387755,0.07353790753032713,2.5535539153364666,0.10721501961026478,1.1273001978106054,2.09949627058691,1.2162698029573664,5426.392857142857,5.054478546539514,12.551823572399002,1085.8453056309222,18.709192492938378,0.07583900894033611,0.3503185047697492,0.32859679139555614,"(78, '0700_2100', 2)"
78,0700_2100,3,78.0,0.0,1.04,4.0,16982.363428602628,26.92154423229082,1058.131830270793,5819.725066489361,3.40491441691616,17.25,10.980902777833334,0.34269229315205096,69.62499999999999,55.89153569136809,48.73749999999999,1586.607485850145,28.38725875437309,6.309633787970758,5.5,47.806486677419116,33.45283422908752,15.0,7.0,21.0,78.0,68.066666666,16788.057291666668,0.07353790753032713,2.5535539153364666,0.10721501961026476,1.1273001978106054,2.09949627058691,1.2162698029573664,5430.994791666667,5.053215145857261,12.33590288848273,1082.9614551519428,18.599442334387252,0.07940453917259407,0.27183004385143456,0.2940619999222344,"(78, '0700_2100', 3)"
78,0700_2100,4,78.0,0.0,1.04,4.0,17474.18321718931,31.581594472482184,1127.3284236089114,6200.306329849012,3.6275789956748845,16.75,19.28373015840476,0.3548266750316425,69.62499999999999,55.8915356913681,48.73749999999999,1586.6074858501447,28.387258754373086,6.309633787970758,5.5,48.90513982942499,30.628636793166304,15.0,7.0,21.0,78.0,68.066666666,17337.571428571428,0.07353790753032713,2.5535539153364666,0.10721501961026478,1.1273001978106054,2.09949627058691,1.2162698029573664,6111.583333333333,5.843849751862682,10.19894060040889,1057.3149272043652,15.782519059210683,0.09424366275988241,0.42850755509554195,0.487745551247579,"(78, '0700_2100', 4)"
78,0700_2100,5,78.0,0.0,1.04,4.0,17889.749846033643,55.17119565168478,1303.8260869565217,1303.8260869565217,0.762822330936612,18.5,54.19021739065217,0.0728811804624308,69.62499999999999,55.89153569136809,48.7375,1586.607485850145,28.38725875437309,6.309633787970758,0.0,61.20942945226096,21.35749010731053,15.0,7.0,21.0,78.0,68.066666666,17593.570652173912,0.07353790753032713,2.5535539153364666,0.10721501961026478,1.1273001978106054,2.09949627058691,1.2162698029573664,2614.8645833333335,1.5383398059708326,38.952167425071316,1425.2559474691113,41.80348733219144,,0.24462477705148092,0.20311440765775265,"(78, '0700_2100', 5)"
78,0700_2100,6,78.0,0.0,1.04,4.0,16009.286726190476,61.52301445618776,1357.9611224489795,1357.9611224489795,0.7944948173002554,13.5,60.59353741510204,0.08482333695900492,69.62499999999999,55.89153569136809,48.73749999999999,1586.607485850145,28.38725875437309,6.309633787970757,0.0,63.63210819483218,18.158929719390677,15.0,7.0,21.0,78.0,68.066666666,15705.43,0.07353790753032713,2.5535539153364666,0.10721501961026478,1.1273001978106054,2.09949627058691,1.2162698029573664,1165.1,0.7508561721694665,45.70834507860418,1563.0651808224686,47.058508623283366,,0.2066488438418812,0.19009856150459054,"(78, '0700_2100', 6)"
84,0700_2100,0,84.0,0.0,1.14,4.0,18772.34689922481,25.617617202151596,1156.7649355948008,5494.633444075304,3.2147148560554597,16.75,13.755813954116276,0.29269826908548136,69.99999999999999,53.41220381732958,48.99999999999999,1816.5251172946641,34.00955189018605,5.125766969125402,4.75,50.66631467056342,34.439599753018165,15.0,7.0,21.0,84.0,71.5,18623.54651162791,0.20616819592680644,1.8697367312591293,0.23183213966638377,1.3653228872948964,1.641946913838386,1.1387315360203931,5045.697674418605,4.377211178901684,13.929427646006664,1156.637264391189,20.78539997866016,0.0778599746228151,0.301963155751302,0.1869028597204786,"(84, '0700_2100', 0)"
84,0700_2100,1,84.0,0.0,1.14,4.0,18431.864997687328,24.218718338457094,1116.7036033654904,5862.693917668825,3.4300539654666102,17.25,10.499999999914891,0.3180738312918647,69.99999999999999,53.41220381732958,48.99999999999999,1816.5251172946644,34.00955189018605,5.125766969125402,5.25,48.70277390628339,36.11675338122792,15.0,7.0,21.0,84.0,71.5,18210.271276595744,0.2061681959268064,1.8697367312591295,0.23183213966638375,1.3653228872948966,1.641946913838386,1.1387315360203931,5280.93085106383,4.613654622089832,13.275202651092394,1150.6791616180594,19.88631955259277,0.09026825420102376,0.35814752182650156,0.19507757747987203,"(84, '0700_2100', 1)"
84,0700_2100,2,84.0,0.0,1.14,4.0,18376.784285714282,23.303065476103,1103.3526498218334,5792.601411564626,3.3890453298652146,17.25,9.928819444416666,0.3152130057959961,69.99999999999999,53.41220381732958,48.99999999999999,1816.5251172946644,34.00955189018605,5.125766969125401,5.25,47.95266898896468,36.48559478583188,15.0,7.0,21.0,84.0,71.5,18056.87,0.2061681959268064,1.8697367312591293,0.23183213966638372,1.3653228872948964,1.641946913838386,1.1387315360203931,5526.94,4.868266623114445,12.930840479323235,1146.2314169704907,19.2575764390414,0.09731033659205662,0.3514155746799495,0.2497157136250139,"(84, '0700_2100', 2)"
