link_id,road_order,weekday,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00
78,78,0,68.066666666,67.49088097228915,66.9150952785783,66.33930958486745,65.76352389115661,65.18773819744575,64.61195250373491,64.03616681002406,63.460381116313215,62.88459542260237,62.30880972889152,61.73302403518067,61.15723834146982,60.58145264775897,60.005666954048124,59.429881260337275,58.85409556662643,58.27830987291558,57.70252417920473,57.12673848549388,56.55095279178303,55.975167098072184,55.399381404361336,54.82359571065049,54.24781001693964,53.67202432322878,53.09623862951794,52.520452935807086,51.944667242096244,51.36888154838539,50.79309585467455,50.21731016096369,49.64152446725285,49.065738773541995,47.69443341045077,40.123994830509545,31.52650995715484,24.99815117529952,20.56935270711666,17.66879127065582,15.827716811359153,14.750007479902123,14.270962376547278,14.320434411211448,14.90556853917098,16.11258586752917,18.127819747379277,21.277743901237738,26.064048726575727,33.034479594084786,41.831332889740175,48.40184217580483,51.82553676326738,55.88581923895053,59.94610171463369,64.00638419031685,68.066666666
78,78,1,68.066666666,67.49423244552023,66.92179822504045,66.34936400456067,65.77692978408088,65.2044955636011,64.63206134312132,64.05962712264154,63.487192902161766,62.91475868168199,62.3423244612022,61.769890240722425,61.19745602024265,60.62502179976286,60.052587579283085,59.48015335880331,58.90771913832353,58.33528491784375,57.762850697363966,57.19041647688419,56.61798225640441,56.045548035924625,55.47311381544485,54.90067959496507,54.32824537448529,53.75581115400551,53.18337693352573,52.61094271304595,52.038508492566166,51.46607427208639,50.89364005160661,50.32120583112683,49.748771610647054,49.17633739016727,48.416277736250464,41.8110556287068,32.87732010534421,25.76970807299513,20.869586626015472,17.617968776035546,15.498085827171042,14.169486650977573,13.431031186326315,13.177522994235497,13.374146830263422,14.047844993554957,15.293993940686864,17.299697913255095,20.38525058816948,25.045903644271633,31.860281365410863,40.68045050810434,47.996791162634,52.143105365622674,57.450959132415115,62.75881289920756,68.066666666
78,78,2,68.066666666,67.46386738220266,66.86106809840531,66.25826881460797,65.65546953081063,65.05267024701328,64.44987096321594,63.8470716794186,63.24427239562126,62.64147311182391,62.03867382802657,61.43587454422923,60.83307526043188,60.23027597663454,59.62747669283719,59.02467740903985,58.42187812524251,57.81907884144516,57.21627955764782,56.61348027385048,56.01068099005313,55.40788170625579,54.80508242245845,54.2022831386611,53.59948385486376,52.99668457106642,52.39388528726907,51.79108600347173,51.18828671967439,50.58548743587704,49.9826881520797,49.37988886828236,48.77708958448501,44.309371231733195,35.19367286093113,27.21481862021501,21.555498922230665,17.749116189099734,15.21377787645588,13.54084422390371,12.476931676432756,11.873692079509857,11.652612370971967,11.786044387411442,12.29060036230106,13.231113353214374,14.736265405949515,17.029472469922815,20.476658552826038,25.623259507608598,33.03386625353752,42.19140333679192,48.54466151220891,52.88978491943533,57.94874550162355,63.007706083811776,68.066666666
78,78,3,68.066666666,67.46278896150204,66.85891125700408,66.2550335525061,65.65115584800814,65.04727814351018,64.44340043901222,63.839522734514254,63.23564503001629,62.631767325518325,62.027889621020364,61.424011916522396,60.820134212024435,60.21625650752647,59.612378803028506,59.008501098530544,58.404623394032576,57.800745689534615,57.19686798503665,56.592990280538686,55.989112576040725,55.38523487154276,54.781357167044796,54.17747946254683,53.573601758048866,52.969724053550905,52.36584634905294,51.76196864455497,51.15809094005701,50.55421323555905,49.950335531061086,49.34645782656312,48.74258012206515,43.82583952489156,34.65344876526068,26.786736920461244,21.236954599120974,17.50655571864334,15.019328529157908,13.375296146806791,12.327018983633922,11.729484962204594,11.505608878678066,11.627661534738264,12.11067982198643,13.016031040626606,14.46614180142194,16.673937288763923,19.98948638950773,24.942316359225188,32.121697212780205,41.2308590545756,48.26310750224408,52.464981058308034,57.665542927538695,62.86610479676935,68.066666666
78,78,4,68.066666666,67.40246523180019,66.73826379760038,66.07406236340057,65.40986092920076,64.74565949500095,64.08145806080114,63.41725662660133,62.75305519240152,62.08885375820171,61.4246523240019,60.76045088980209,60.096249455602276,59.432048021402466,58.76784658720266,58.10364515300285,57.43944371880304,56.77524228460323,56.11104085040342,55.44683941620361,54.7826379820038,54.11843654780399,53.45423511360418,52.79003367940437,52.125832245204556,51.461630811004746,50.797429376804935,50.13322794260513,49.46902650840532,48.80482507420551,44.49352084484457,35.09692499277724,26.7307516683303,20.765669937402,16.729221976149237,14.00017179315316,12.137670586596654,10.863872086758356,10.008518860700947,9.468730070360776,9.184909593559517,9.127481291337787,9.29061255506322,9.691005880126177,10.371386140150332,11.409756665216241,12.937213277039717,15.169074001312241,18.45368192511508,23.323999026905447,30.42055619794904,39.68999567753442,47.689106237473894,51.85796159592044,57.26086328594697,62.663764975973486,68.066666666
78,78,5,68.066666666,67.54584037282376,67.02501407964752,66.50418778647128,65.98336149329505,65.46253520011881,64.94170890694257,64.42088261376632,63.90005632059008,63.37923002741384,62.858403734237605,62.33757744106136,61.81675114788512,61.295924854708886,60.775098561532644,60.2542722683564,59.73344597518016,59.21261968200392,58.69179338882768,58.17096709565144,57.6501408024752,57.129314509298965,56.60848821612272,56.08766192294648,55.56683562977024,55.046009336594004,54.52518304341776,54.00435675024152,53.483530457065285,52.96270416388904,52.4418778707128,51.92105157753656,51.40022528436032,50.87939899118408,50.35857269800784,49.837746404831606,49.316920111655364,48.79609381847912,45.86980849893811,41.37045562207611,39.6845725588762,41.519988571652064,46.084760107588025,48.966670442318744,50.435900921063464,51.90513139980817,53.37436187855288,54.843592357297595,56.31282283604231,57.78205331478702,59.251283793531734,60.720514272276446,62.18974475102115,63.658975229765865,65.12820570851058,66.5974361872553,68.066666666
78,78,6,68.066666666,67.52949733242802,66.99232799885604,66.45515866528407,65.91798933171209,65.38081999814011,64.84365066456813,64.30648133099616,63.76931199742418,63.2321426638522,62.69497333028022,62.157803996708246,61.620634663136265,61.08346532956429,60.54629599599231,60.00912666242033,59.471957328848355,58.93478799527638,58.3976186617044,57.86044932813242,57.323279994560444,56.78611066098846,56.24894132741649,55.71177199384451,55.17460266027253,54.63743332670055,54.10026399312858,53.5630946595566,53.025925325984616,52.48875599241264,51.95158665884066,51.41441732526869,50.877247991696706,50.340078658124725,49.80290932455275,49.26573999098078,48.73611689924986,46.61611116218261,46.86210263859475,48.854330266540785,49.98446770180309,51.114605137065396,52.24474257232771,53.37488000759001,54.50501744285232,55.635154878114626,56.76529231337693,57.89542974863924,59.02556718390154,60.155704619163856,61.28584205442616,62.41597948968847,63.54611692495077,64.67625436021308,65.80639179547539,66.93652923073769,68.066666666
84,84,0,69.99999999999999,69.35791563158615,68.71583126317233,68.0737468947585,67.43166252634467,66.78957815793085,66.14749378951701,65.50540942110318,64.86332505268936,64.22124068427553,63.5791563158617,62.937071947447876,62.29498757903404,61.65290321062022,61.01081884220639,60.36873447379256,59.72665010537873,59.084565736964905,58.44248136855107,57.800397000137245,57.15831263172342,56.516228263309586,55.87414389489576,55.23205952648193,54.5899751580681,53.947890789654274,53.30580642124045,52.663722052826614,52.02163768441279,51.37955331599896,50.73746894758513,50.09538457917131,49.453300210757476,48.4473509352494,40.9660394982884,31.75825862963138,24.7776634563701,20.110179874419362,17.091573419339095,15.187958811723863,14.068984575629257,13.552407815831007,13.558339973107593,14.087681307440354,15.222366199523476,17.147467712194334,20.197495574669244,24.911327519781402,31.951475626948337,41.18795920357647,48.5292612020892,51.672955883159474,55.33836470652758,59.00377352989568,62.66918235326378,66.33459117663189,69.99999999999999
84,84,1,69.99999999999999,69.35959788770366,68.71919577540731,68.07879366311099,67.43839155081466,66.79798943851833,66.15758732622199,65.51718521392566,64.87678310162933,64.236380989333,63.595978877036664,62.95557676474033,62.315174652444,61.674772540147664,61.03437042785133,60.393968315555,59.75356620325867,59.113164090962336,58.472761978666,57.83235986636967,57.19195775407334,56.55155564177701,55.91115352948067,55.27075141718434,54.63034930488801,53.98994719259167,53.34954508029534,52.709142967999014,52.06874085570268,51.42833874340634,50.787936631110014,50.147534518813686,49.50713240651735,48.72363117990372,41.85054999245779,32.52358733625014,25.230163144599793,20.281970501423103,17.037597279706947,14.940799006054911,13.635669526536569,12.915719331050404,12.674429472648647,12.877470488794712,13.553682043380883,14.802650078130453,16.820731435470872,19.94876489439009,24.72561751892505,31.803527437970335,41.044446171039795,48.45940021142813,52.15344387267916,56.615082904509364,61.076721936339574,65.53836096816978,69.99999999999999
84,84,2,69.99999999999999,69.34513948363461,68.69027896726925,68.03541845090388,67.38055793453852,66.72569741817314,66.07083690180778,65.4159763854424,64.76111586907705,64.10625535271167,63.4513948363463,62.796534319980935,62.14167380361557,61.4868132872502,60.83195277088483,60.177092254519465,59.5222317381541,58.86737122178873,58.212510705423355,57.557650189057995,56.90278967269262,56.24792915632725,55.593068639961885,54.93820812359652,54.28334760723115,53.62848709086578,52.973626574500415,52.31876605813505,51.66390554176968,51.009045025404305,50.354184509038944,49.69932399267357,49.04446347630821,44.39504091181653,35.032946060359684,26.98284548092744,21.35555078000187,17.61606212222581,15.156653436387648,13.5633050747777,12.585164765456035,12.08016107426002,11.979333304189897,12.26930345591117,12.98890151785236,14.238991295895763,16.20811939874386,19.21802930928185,23.778516029750282,30.53977001875518,39.587808963193275,47.7727752411188,51.52992726428403,56.14744544821302,60.764963632142006,65.38248181607099,69.99999999999999
