link_id,road_order,weekday,ref_period_volume,assignment_period_volume,qdf,demand,D/C,cd_speed,cd_travel_time,average_discharge_rate,cd_waiting_time,queue_demand,Gamma,Congestion_duration,v_t2,t0,t3,Queue_max
78,78,0,17143.16667,17143.16667,0.284468951,4876.698639433063,3.0736642064684316,21.25022302882902,0.04894066281511911,1103.9885220512024,0.027601857993369942,4876.698639433063,9.603702074640479,4.4173454180231815,14.228587180657113,15.29132729098841,19.70867270901159,57.0
78,78,1,17048.9375,17048.9375,0.298262296,5085.0552431105,3.204986291808344,19.97972759670711,0.05205276172891386,1094.0445031203092,0.030713956907164698,5085.0552431105,8.639910769420569,4.647941860324223,13.176653793596818,15.176029069837888,19.823970930162112,63.0
78,78,2,16833.73469,16833.73469,0.322260896,5424.854424225683,3.419153427734226,18.06526277998675,0.05756904910080488,1078.8459802374523,0.03623024427905571,5424.854424225683,7.336643109339645,5.028386371733694,11.649983481174758,14.735806814133152,19.764193185866848,73.0
78,78,3,16788.05729,16788.05729,0.325266755,5460.596917472394,3.4416810494441306,17.875027780495046,0.05818172775847834,1077.3148330949787,0.036842922936729174,5460.596917472394,7.2158590751233,5.068710417533976,11.501971025606043,14.715644791233013,19.78435520876699,74.0
78,78,4,17337.57143,17337.57143,0.353373185,6126.632836384104,3.8614672440692765,14.695870096017561,0.07076818134652878,1050.8315403259119,0.049429376524779606,6126.632836384104,5.394416302566187,5.83027117218422,9.121295938395399,13.83486441390789,19.66513558609211,97.0
78,78,5,17593.57065,17593.57065,0.109840556,1932.4875822212816,1.2179997883996379,43.45048367047843,0.02393529167332624,1348.6740799446989,0.0025964868515770717,1932.4875822212816,99.68632383707755,1.4328796044634606,39.68372427614765,17.78356019776827,19.21643980223173,7.0
78,78,6,15705.43,15705.43,0.070539527,1107.8536035316101,0.6982531050099999,47.346031721257994,0.02196593805628378,1521.126113097511,0.0006271332345346122,1107.8536035316101,406.85314125228047,0.7283114752896177,46.19208519911234,13.13584426235519,13.86415573764481,2.0
84,84,0,18623.54651,18623.54651,0.272092325,5067.324069651536,2.7895700545116857,20.385656796386897,0.05592167136856982,1153.9738484289066,0.032656365246120846,5067.324069651536,12.162257862651247,4.391194892804991,13.491764367307871,14.554402553597505,18.945597446402495,71.0
84,84,1,18210.27128,18210.27128,0.291255168,5303.835620981976,2.919770044105576,19.37811584623998,0.0588292488828938,1146.6939052114644,0.035563942760444826,5303.835620981976,10.692233800736723,4.6253281689884655,12.674031856630009,14.937335915505766,19.562664084494234,76.0
84,84,2,18056.87,18056.87,0.306003595,5525.46713444765,3.0417785489104525,18.488998486970875,0.06165828834933128,1140.1999140358696,0.0383929822268823,5525.46713444765,9.52493703096774,4.846051176139471,11.968234064593892,14.826974411930264,19.673025588069734,82.0
84,84,3,17801.85417,17801.85417,0.309267888,5505.5418416398925,3.030809643156667,18.56682588851942,0.061399832520910615,1140.7715045051166,0.03813452639846164,5505.5418416398925,9.622604907434448,4.826156526436272,12.02943499929829,14.836921736781864,19.663078263218136,82.0
84,84,4,19088.85366,19088.85366,0.357142622,6817.4432471066975,3.753013477934034,14.226245470279157,0.0801335814415432,1107.443044996832,0.056868275319094226,6817.4432471066975,5.262258500637621,6.156021547027911,8.776432686551372,13.171989226486044,19.328010773513956,118.0
84,84,5,18847.11413,18847.11413,0.103422325,1949.2123628649524,1.0730445423645372,39.669141498302764,0.02873770283253482,1317.5235597181768,0.005472396710085842,1949.2123628649524,180.59850043796774,1.479451618521263,34.00340933599155,15.510274190739368,16.98972580926063,14.0
84,84,6,16655.975,16655.975,0.077519619,1291.1648360735248,0.7107883199577718,44.18806237705921,0.025798823000481804,1395.0004121265058,0.002533516878032828,1291.1648360735248,577.8963721178433,0.925565917292672,40.69154165845588,13.037217041353664,13.962782958646336,7.0
137,37,0,12814.06667,12814.06667,0.227603046,2916.520605739077,2.1124459650979652,23.83155852928396,0.05454951670083071,787.1875343261393,0.02801890445593275,2916.520605739077,14.046342062710327,3.7049883014670995,16.441947799643135,15.64750584926645,19.35249415073355,41.0
137,37,1,12526.13043,12526.13043,0.228903533,2867.275510245809,2.0767775720576713,24.195591162581923,0.053728796757420344,787.4434331112327,0.02719818451252238,2867.275510245809,14.619761508356905,3.6412463291706483,16.76830663820351,15.929376835414676,19.570623164585324,40.0
137,37,2,12420.13194,12420.13194,0.254253688,3157.8643511915943,2.2872520749123706,22.13846325238803,0.058721329713785436,785.9939033438377,0.03219071746888747,3157.8643511915943,11.652896982758303,4.017670286954081,14.961754159953577,15.49116485652296,19.50883514347704,47.0
137,37,3,12404.05926,12404.05926,0.259211587,3215.275886026646,2.3288354482215583,21.75733686188679,0.05974995966888129,785.7236563524825,0.03321934742398333,3215.275886026646,11.16988016809331,4.092120505767546,14.636855890159561,15.453939747116227,19.546060252883773,49.0
137,37,4,13220.93023,13220.93023,0.275671222,3644.629992480841,2.6398181129737472,19.152661854230676,0.06787568275857385,783.8461781689048,0.04134507051367589,3644.629992480841,8.32042345980838,4.649675017864906,12.493678744187998,14.675162491067546,19.324837508932454,61.0
137,37,5,12937.12766,12937.12766,0.077481856,1002.392662405737,0.7260364733840821,42.108319131863645,0.030872759274218606,803.3986529223828,0.004342147029320643,1002.392662405737,172.7387415674575,1.2476902453837937,37.49408250557765,17.626154877308103,18.873845122691897,7.0
137,37,6,11766.77778,11766.77778,0.065433417,769.9404772250742,0.5576705514369402,44.41391614463755,0.02927010524733833,807.4544968589025,0.002739493002440369,769.9404772250742,321.0799018588996,0.9535403917127684,41.05198992622401,17.023229804143615,17.976770195856385,4.0
139,139,0,17370.93023,17370.93023,0.221694363,3851.037312057294,2.2531051412685046,27.88754388267038,0.03980271639087464,1140.9929507558306,0.017149655166384847,3851.037312057294,18.094248006838654,3.37516310640328,20.25227227950501,14.06241844679836,17.43758155320164,37.0
139,139,1,16920.56744,16920.56744,0.277145387,4689.457211418399,2.7436348434549434,24.99231246618439,0.044413657259682354,1128.3443683927142,0.021760596035192557,4689.457211418399,9.875749172006769,4.156051417262233,17.492937756947313,13.671974291368883,17.828025708631117,46.0
139,139,2,17334.94884,17334.94884,0.302007125,5235.2780611904855,3.062975234934052,23.362673429285586,0.04751168582481629,1121.335359160404,0.024858624600326493,5235.2780611904855,7.040068970120766,4.668788884986541,16.02587648318851,14.91560555750673,19.58439444249327,52.0
139,139,3,17225.18605,17225.18605,0.316542476,5452.50304182766,3.1900658552075045,22.76271647981884,0.04876395139324048,1118.758351253658,0.026110890168750685,5452.50304182766,6.2129907792931895,4.873709354408568,15.500416213979623,14.063145322795716,18.936854677204284,55.0
139,139,4,17740.62791,17740.62791,0.368508683,6537.5754267071425,3.824903165499466,20.119665957824655,0.055169902041455846,1107.3260922857842,0.03251684081696605,6537.5754267071425,3.556316527912004,5.903929720658919,13.273996931707941,12.79803513967054,18.70196486032946,68.0
139,139,5,16589.35385,16589.35385,0.173869749,2884.3867899716834,1.6875522565166647,31.946712917610892,0.03474535871226061,1159.8099651687262,0.012092297487770812,2884.3867899716834,43.995702528411414,2.4869477557489947,24.48919131275458,15.006526122125504,17.493473877874496,26.0
139,139,6,13762.02174,13762.02174,0.080946963,1113.9938645929756,0.6517582407725738,41.915999136776186,0.026481535042930902,1223.9669051697608,0.003828473818441105,1113.9938645929756,819.4531088152131,0.9101503152476723,37.20905331842822,13.044924842376163,13.955075157623837,9.0
