VDF,ultimate_capacity,speed_at_capacity,critical_density,free_flow_speed,flatness_of_curve
137,1378.3362123584748,50.564106010397914,27.2591828692677,69.99999999999999,4.262199417044651
78,1579.583802166565,55.5500923725274,28.43530468992985,69.62499999999987,6.138431855954096
84,1817.3875483718675,53.34289474752923,34.06990859745283,69.99999999999999,5.101275564878497
139,1711.2163656493801,51.35967357898974,33.31828741118413,69.99999999999999,4.4770885010360155
