link_id,assignment_period,0700_0715,0715_0730,0730_0745,0745_0800,0800_0815,0815_0830,0830_0845,0845_0900,0900_0915,0915_0930,0930_0945,0945_1000,1000_1015,1015_1030,1030_1045,1045_1100,1100_1115,1115_1130,1130_1145,1145_1200,1200_1215,1215_1230,1230_1245,1245_1300,1300_1315,1315_1330,1330_1345,1345_1400,1400_1415,1415_1430,1430_1445,1445_1500,1500_1515,1515_1530,1530_1545,1545_1600,1600_1615,1615_1630,1630_1645,1645_1700,1700_1715,1715_1730,1730_1745,1745_1800,1800_1815,1815_1830,1830_1845,1845_1900,1900_1915,1915_1930,1930_1945,1945_2000,2000_2015,2015_2030,2030_2045,2045_2100
78,0700_2100,64.34704641360759,64.35588080193038,64.27333860762658,64.35778128280757,64.45676100600629,64.45610586990566,64.30686582827045,64.28459119506289,64.24684542555205,64.31813417179245,64.4023846958805,64.3365987460815,64.31603773575472,64.19882812493749,63.911490683416154,63.691770186304346,63.94544270846875,63.78196169751552,63.33694530455108,62.62100103191951,61.95108695652174,60.31417181061729,59.32128205132308,58.96576923046154,59.076003086512344,57.26831785365326,55.20807533544892,52.65997942410493,52.36805555537037,50.54282051307692,48.47672325091666,45.40303497944445,42.930253622795036,38.87629399570497,37.839912280826624,34.128906249875,32.947334368621114,30.69992236027329,29.136445473228395,27.838863168799385,26.863777089873064,26.36803405565944,26.556935817804344,28.47342621236842,32.06417181084877,35.43356553113313,40.48302469127778,47.07124485595679,53.79192627208723,57.4029075805296,59.88836967803738,61.66028645828125,62.918219461801236,63.09924948229814,63.01791277274143,63.167445482741435
84,0700_2100,66.75132696388535,66.08691613585987,65.73055555555555,65.85337552762658,65.85639413,65.63757861616352,65.21413502101267,65.43671383650944,65.14992088623418,65.34216772183545,65.11761603386076,65.32584121977918,65.69883966268986,65.62683438138365,65.40504179721003,65.31692708321876,65.50460042028391,65.12935126572785,64.80642633216301,64.34561128514106,63.369383490147335,62.093426500962735,61.07168737059006,60.67417184263975,60.71144859828661,58.4227864581875,56.39166666677188,50.40965732068536,49.42276739386293,44.86180124248447,42.58967391318944,38.44963655264797,35.704795597399375,32.457680250836994,31.60559006220497,30.112068965448273,29.018489583215626,27.26341145803125,27.14026915131056,27.093587746694702,26.7460937499,26.476750261332292,27.322423764388013,29.25591482630284,34.455982236219434,38.87028301874214,44.546744791459375,51.173850574460815,57.67192429006309,59.60751840157729,61.936908517350155,63.87658227838608,64.83005765185534,64.79533542977987,65.24145636148265,65.57992662480189
137,0700_2100,70.59915611816456,70.68659611984127,70.78042328044445,70.7765509992429,70.51659678559749,70.29821802902515,70.3216282318239,70.26851851849057,70.06344199085173,70.13819007710691,70.2954227812893,70.25182863134796,69.97641509440253,70.0421875,70.06801661479751,70.20048309198758,70.08090277759375,70.21169772245342,69.97712418303406,69.77571379448916,69.79882677704968,69.6695816186111,69.44034188064616,69.27230769209231,69.16683813462963,68.9876160989164,68.31389748866873,67.17849794219136,65.97839506160494,63.448547008369225,60.237311385330244,55.52493980021672,49.698684665794396,46.22152994142056,44.592535259473685,42.067187500237495,40.16925465850311,37.63285024140373,35.72410836739506,34.29235253771296,33.556071551727555,33.16941864480805,32.65372670797515,33.71293429663468,36.869513031336425,40.57069143439938,46.00137174191975,52.8040123457716,60.06593977155763,64.72429906510904,67.43111803392523,68.9401041668125,69.43357487886024,69.89216701155279,69.78123918311526,69.94721356847353
139,0700_2100,65.16526806506994,63.74496527777777,62.86209490746527,62.83103448293104,62.5978808704811,62.38919540251724,61.87920962219931,62.344272623024054,63.35658648309278,63.787157534075334,63.61067351623288,63.79152445965871,64.79596131986348,65.16501706491468,65.24666666654237,65.02909604535593,65.26457627125424,64.5513605440136,64.20157657648649,63.50709459459459,63.07519774044067,61.54074074063973,60.359427609461285,59.51272522503379,59.719378531220336,57.598809523843535,54.81899092989796,49.85581920898305,47.80000000006757,44.26649831666667,42.72257882891892,39.21559322030508,37.45450913260274,34.914277588157,34.11021959489865,32.52406462571428,33.335858585824916,32.66723163845085,32.671997755508414,33.92822671147811,36.597683615752544,36.1796610167661,37.561111110860544,40.951927437710886,46.35906531523649,49.099605855844594,52.47601351368243,57.203716216216215,61.1925988699322,62.2502824860678,63.70050847440678,65.00917792797297,65.7679054054054,65.75670045030407,66.28338963952703,66.32871621631757
