link_id,assignment_period,weekday,0700_0715,0715_0730,0730_0745,0745_0800,0800_0815,0815_0830,0830_0845,0845_0900,0900_0915,0915_0930,0930_0945,0945_1000,1000_1015,1015_1030,1030_1045,1045_1100,1100_1115,1115_1130,1130_1145,1145_1200,1200_1215,1215_1230,1230_1245,1245_1300,1300_1315,1315_1330,1330_1345,1345_1400,1400_1415,1415_1430,1430_1445,1445_1500,1500_1515,1515_1530,1530_1545,1545_1600,1600_1615,1615_1630,1630_1645,1645_1700,1700_1715,1715_1730,1730_1745,1745_1800,1800_1815,1815_1830,1830_1845,1845_1900,1900_1915,1915_1930,1930_1945,1945_2000,2000_2015,2015_2030,2030_2045,2045_2100
78,0700_2100,0,64.44105691048782,64.40040650487805,64.441666667,64.5060975607317,64.55589430804879,64.3780487802439,63.983739837804876,63.83130081365854,63.73611111095238,64.14285714309524,64.26587301595238,64.0,64.24007936547619,63.97123015904762,63.898809523809526,63.382936507857146,63.64285714333333,63.7658730152381,63.416666666666664,62.95436508023809,62.591269841666666,62.351190476190474,61.80555555476191,61.063492062619055,60.59126984142857,58.99007936547619,57.06349206333333,51.26785714190476,50.42658730119048,48.644841270476185,46.08134920642857,42.801587301666665,39.15476190404762,32.78174603261905,30.025793650952384,26.708333332785713,23.569444445309525,19.94047619047619,18.424603174214287,15.621031746357144,14.668650793738095,14.410714285142857,12.644308942658537,16.707317072658537,22.973214286738095,31.218253968095237,39.67460317452381,50.19642857142857,58.36585365853659,60.2459349595122,62.53658536536586,62.83333333292683,63.611111111190475,63.67063492095239,63.85119047690476,64.08234126976191
78,0700_2100,1,64.23177083333333,64.35243055562499,64.08854166645834,64.18923611125,64.21267361104167,64.13194444437501,63.850694444791664,63.67881944458333,63.81597222208333,63.64409722208333,63.814236110625,63.93663194416666,64.01041666645834,64.14583333270834,63.58680555583334,63.68749999916667,63.96739130434783,63.70312499958334,63.32812500041666,63.211805555000005,62.42187499916667,60.98611111083333,60.439236111250004,60.1996527775,60.12673611083333,58.276041666666664,55.04166666708333,50.060763888749996,50.008680554791674,47.130208333958336,45.98003472208333,41.74218749979167,37.456597221875,33.164930554854166,30.3055555549375,24.258865249021273,20.88120567374468,18.149305555479167,15.824652777645833,13.966145833541667,10.809027777791668,10.900173610979166,10.34574468087234,11.465277778333332,14.911458333958334,19.712673611125002,30.597222222499997,39.678819444375,50.85937500041666,57.131944444375,60.60937499979167,63.00520833375,63.56770833354167,63.734374999375,63.89184397212766,63.73581560276596
78,0700_2100,2,64.41241496612245,64.11564625877551,63.88095238061224,63.90136054428571,64.19217687040816,64.04506802653061,63.78061224489796,63.83673469387755,63.774305554791674,63.92553191489362,64.03645833270834,63.921006944375,63.9964539006383,64.28014184340425,64.00347222145834,63.7309027775,63.67187500041666,63.687074830408164,63.392857142857146,62.41836734693877,61.92517006816327,60.422619047551024,58.758503401836734,58.351190476122454,58.57653061306122,55.15972222166667,52.395833333333336,50.1522108844898,49.090136054285715,45.65646258489796,42.25868055535417,39.08159722270833,35.6562499993125,28.937499999583334,28.727040817142857,22.0486111119375,20.331632653387754,16.611111110916667,13.645408163244898,12.12925170022449,10.050347222187499,9.671874999833333,10.392857143408163,12.006802721081634,17.819727891489798,22.374149659448978,29.603741496469386,40.01190476183673,50.72959183693877,55.39540816306123,58.46088435367347,60.48958333375,61.488945578571425,61.76020408244898,62.39455782285714,62.38775510183674
78,0700_2100,3,64.21014492717391,64.05740740711111,63.67391304413044,63.69202898565218,63.95567375851064,63.95567375851064,63.63652482212766,63.71276595765957,63.71010638234042,64.01773049680851,63.906914893829786,63.92819149,63.82789854978261,62.74113475191489,62.682624113617024,62.90868794361702,63.579787234042556,63.12056737553191,62.69618055583334,62.27777777770834,61.489583333333336,60.03819444375,57.829861111250004,57.526041666041664,57.84219858127659,55.46180555625,52.08159722229166,48.4166666675,48.029513888541665,45.43229166729167,42.90972222229166,38.47222222208333,34.35460992893617,27.956597222437498,26.172872340851065,20.44503546061702,20.18663194466667,17.464409722020832,14.642361111041666,12.572916667083334,12.2204861111875,10.980902777833334,11.3958333334375,13.654513888750001,17.531249999979167,20.803191488702126,27.467013889104166,36.064236111458335,45.10069444458333,49.82031250083333,55.98784722229166,60.28038194458333,62.8706597225,63.12847222145834,62.664930555625,63.392361111250004
78,0700_2100,4,63.74593495902439,63.44940476190476,63.378968253809525,63.59126984071428,64.13492063452381,64.26785714357143,64.13888888904762,64.01190476190476,63.954268292439025,63.75595238023809,63.924796748292685,63.682539682619044,63.55952380952381,63.74007936500001,63.04563492071428,62.94841269809523,63.15575396833333,62.54674796707317,60.573170732195116,58.49593495853659,57.3739837407317,52.300813008048785,51.148809524047614,50.92658730119048,51.21825396761905,50.176587301666665,47.901785714285715,46.10615079404762,44.678571428333335,42.494047618809525,39.31547619,33.918650793809526,31.034722221738093,26.835365853829266,27.041666666428576,22.432926828707316,23.605158729690476,21.49206349247619,20.696428571738096,19.28373015840476,20.103174603,20.061507936357142,23.22817460311905,27.119047618642856,32.712301586904765,37.52380952357143,41.31746031809524,45.89285714261905,49.53150406560976,53.68089430878049,54.90853658487806,58.08739837365853,61.83536585414634,62.40853658512195,62.05894308951219,62.079268292682926
78,0700_2100,5,65.00581395395348,65.25387596906977,65.54069767395349,65.59108527116278,65.39728682162792,65.52131782906977,65.53294573744186,65.55038759697673,65.34883720930233,65.3768939390909,65.34848484772728,65.28030303,65.07222222222222,65.02717391304348,64.95471014565217,64.77355072521739,64.89130434804348,64.54528985478261,64.59057971,63.99637681173913,63.53985507217391,61.27355072478261,61.24094202913044,61.29166666630435,61.71739130456522,60.69384058021739,60.81884057956522,60.43659420347826,60.67210144978261,60.12137681173913,58.25362318847826,57.01721014434783,57.18333333288889,56.935185185111116,56.87407407488888,56.44444444422223,56.72916666636363,56.311111111777784,56.18840579717391,55.99275362326087,55.474637681739125,54.94202898586956,54.367753622826086,54.96739130369565,55.528985507391305,54.47282608586956,54.19021739065217,56.492753622826086,59.62037037,62.574074074222224,63.14074074133333,63.25925925866667,63.55925925844445,63.474074074,62.683333333111115,62.62499999955556
78,0700_2100,6,64.3697916675,64.83506944520833,64.94010416708333,65.06944444458334,64.81597222229166,64.96701388916667,65.28125,65.39930555520833,65.38541666645834,65.34548611083333,65.50173611145833,65.55381944437501,65.42187500020833,65.40625000041666,65.0918367355102,64.29506802755103,64.5918367344898,64.91921768714285,64.98469387734694,64.45578231285715,63.795138888749996,63.80500000039999,63.2433333332,62.616666667,62.614166667199996,61.503401360816326,60.59353741510204,61.38095238163265,62.66666666673469,63.0566666668,62.8999999998,62.786666667,63.565,63.123333332399994,63.4741666662,63.606666665800006,63.7,63.355442176530616,62.88605442183673,63.46768707510204,62.794217687142854,61.77891156469387,61.50850340142857,62.25170067979592,62.55612244836735,61.87414966,60.90646258428572,61.64115646285715,62.62585033938776,63.09013605408163,63.39455782326531,63.380952380816325,63.48129251714286,63.53146258489796,63.54421768734694,63.80612244877551
84,0700_2100,0,65.66269841238095,64.75198412666666,64.44444444452381,64.60271317813954,64.55813953511628,64.22286821697675,63.80158730142857,64.25595238166667,63.88888888857142,64.44047619071428,63.851190475952386,64.009920635,64.65277777738095,65.1046511627907,65.29651162860465,64.91666666627907,65.0542635655814,64.77131782976744,64.75968992186047,64.37209302279071,63.116279069697676,62.606589147209306,62.99224806209302,61.96899224744186,62.04263565930233,61.31782945744185,59.50968992232558,49.844961240232564,46.089147287441854,40.69961240348837,37.86240310093024,31.573412698809523,27.849206348333333,23.077380953333336,21.29844961272093,18.881782945116278,17.0639534882093,13.934108527046511,14.186046511627907,13.755813954116277,14.292635659534882,13.810077519883722,14.442460317976192,18.984126984404764,31.36143410906977,39.98740310093024,47.58527131790698,57.23062015465116,63.1646825402381,63.87698412666666,64.35317460333333,65.71031746071428,65.85368216976744,65.9922480627907,66.32848837255814,66.62790697767441
84,0700_2100,1,65.60372340361702,64.74468085106383,64.3936170212766,64.55141843957446,64.5620567380851,64.3280141838298,63.656028369148935,63.920212765957444,63.08514492826087,63.33152173978261,63.711956521956516,64.2554347826087,64.77355072521739,65.09782608673913,64.48007246326087,64.91394927543477,65.05492424204546,64.53804347804348,64.54891304391303,64.36956521695653,63.79347826086956,62.86413043478261,62.76811594195652,62.29528985500001,62.33152173956521,60.880434782391305,58.96195652152174,48.280797101304344,46.88586956608696,40.677536232173914,37.60726950397873,30.926418440425532,25.776595745106384,20.88652482276596,19.941489361914893,17.827898550652172,16.043478260934783,13.301418439787234,13.460992907893617,12.429964539106383,10.620567375468084,10.499999999914893,11.15942029,13.278368793914893,18.049645389787234,24.788120567021277,32.99822695,43.1524822693617,55.51595744617021,59.86702127680851,63.66666666680851,65.15159574446808,65.50531914893617,65.5567375887234,65.99909420282609,66.23369565152174
84,0700_2100,2,65.26275510204081,64.56122449020408,63.98129251673469,64.17687074857143,64.36224489755102,64.01360544183673,63.40986394551021,63.7041666668,63.26870748265306,64.01562499958334,63.95068027244898,64.36394557836735,65.22916666666667,65.08680555562499,64.70238095142857,64.70918367346938,64.81207482979592,64.47704081612245,63.815,63.8216666666,63.9066666664,62.7200000006,60.99999999979592,60.17176870816326,60.35884353795918,57.37670068020409,54.7346938777551,45.7150000002,44.323333333600004,39.1733333334,35.16326530612245,28.82482993157143,25.024305554854166,19.948979591632654,19.2533333332,15.947278911979591,14.66833333312,13.003401360510203,12.42499999972,11.905000000360001,10.55612244877551,9.928819444416666,10.7048611105,12.2013888888125,18.287414965795918,24.239795918367346,33.42772108836735,44.642857142857146,54.387755101632656,56.865646258571424,59.62074829959184,60.91411564673469,62.967500000399994,62.98469387734694,64.3248299312245,65.12840136081633
