link_id,assignment_period,weekday,FT,AT,length,lanes,period_link_volume,cd_mean_speed,congestion_duration_mean_flow_rate,demand,demand_over_capacity,t2,v_t2,qdf,free_flow_speed,critical_speed,cut_off_speed,ultimate_capacity,critical_density,flatness_of_curve,b_congestion_duration,period_mean_link_speed,period_mean_link_density,time_interval_in_min,tau_0,tau_3,road_order,max_speed,assignment_period_volume,cd_alpha,cd_beta,f_p,f_d,ss,nn,avg_demand,est_cd,est_vt2,est_mu,est_v_bar,error_cd,error_vt2,error_v_bar
84,0700_2100,3,84.0,0.0,1.14,4.0,17801.854166666668,24.23872660873981,1070.6426425301265,5518.677083333333,3.0380406143528877,17.109375,13.0621527776875,0.309267888251709,69.99999999999999,53.41220381732958,48.99999999999999,1816.5251172946644,34.00955189018605,5.125766969125402,5.145833333333333,47.70378988578224,37.19334212622054,15.0,7.0,21.0,84.0,71.5,17801.854166666668,0.20616819592680638,1.8697367312591293,0.23183213966638375,1.3653228872948964,1.641946913838386,1.1387315360203931,5711.690217391304,4.862581942069838,13.072859577387751,1150.3979787459273,19.227932019262774,,0.19360095356714527,0.21483747414310472
84,0700_2100,4,84.0,0.0,1.14,4.0,19088.853658536584,24.98394214741896,1178.0840842872392,6789.091463414634,3.737405774782554,17.024390243902438,13.53170731695122,0.3571426217222218,69.99999999999999,53.41220381732959,48.99999999999999,1816.5251172946641,34.00955189018605,5.125766969125402,5.7560975609756095,46.78120623664584,37.819775205301525,15.0,7.0,21.0,84.0,71.5,19088.853658536584,0.20616819592680638,1.869736731259129,0.23183213966638375,1.3653228872948964,1.641946913838386,1.1387315360203931,6789.091463414634,6.141790842138715,9.295366419767744,1110.8079186422303,14.820054296165706,0.08709704153789989,0.32315481017906805,0.3966704430051241
84,0700_2100,5,84.0,0.0,1.14,4.0,18847.114130434784,52.58194313940592,1446.0384071242768,1972.1847826086957,1.0856908962238045,16.86413043478261,50.293115942013046,0.10342232537632871,69.99999999999999,53.41220381732958,48.99999999999999,1816.5251172946641,34.00955189018605,5.125766969125402,0.8315217391304348,63.40384982818374,22.66335794286609,15.0,7.0,21.0,84.0,71.5,18847.114130434784,0.2061681959268064,1.8697367312591293,0.23183213966638375,1.3653228872948964,1.641946913838386,1.1387315360203931,2641.090909090909,1.5411435559693023,35.07329640066175,1350.0509523014882,39.59728472232011,,0.3075054064411091,0.2468212554341274
84,0700_2100,6,84.0,0.0,1.14,4.0,16655.975,60.789138889050555,1294.7616666666668,1300.49,0.7159218375889066,16.94,59.868500000080004,0.07751961939660915,69.99999999999999,53.41220381732958,48.99999999999999,1816.5251172946644,34.00955189018605,5.125766969125401,0.135,66.7478095885636,18.495078665197095,15.0,7.0,21.0,84.0,71.5,16655.975,0.2061681959268064,1.8697367312591293,0.23183213966638372,1.3653228872948964,1.641946913838386,1.1387315360203931,1437.0,0.9424077425266566,40.38863375083429,1442.377271806454,43.90117623968381,,0.32202805700725845,0.2733529839677389
137,0700_2100,0,137.0,0.0,1.3,3.0,12814.066666666668,29.239905271143172,799.9617681559098,2911.8888888888887,2.1090911982047547,17.544444444444444,18.927407407422223,0.227603045563448,69.99999999999999,50.02697968960135,48.99999999999999,1380.6367839226064,27.59784405312774,4.126701558063799,3.683333333333333,57.85006939587887,19.46904941854383,15.0,7.0,21.0,37.0,80.66666667,12814.066666666668,0.28621682250804603,1.7457938615532713,0.2100478895648416,1.729028587027211,1.713096643472984,1.0190866161607788,2911.8888888888887,3.701112179531497,17.353492265159897,787.6985077061711,24.474098103124188,0.10842646416370448,0.18192279215981141,0.18268953675905086
137,0700_2100,1,137.0,0.0,1.3,3.0,12526.130434782608,26.76117687747046,728.0759724037049,2892.2463768115936,2.094864058738365,17.891304347826086,15.356038647347827,0.22890353294296698,69.99999999999999,50.02697968960135,48.99999999999999,1380.6367839226064,27.59784405312774,4.126701558063799,3.9347826086956523,56.78103214638368,19.467519763199036,15.0,7.0,21.0,37.0,80.66666667,12526.130434782608,0.28621682250804603,1.745793861553271,0.21004788956484163,1.729028587027211,1.713096643472984,1.0190866161607788,2892.2463768115945,3.6764213792372433,17.739560692738156,788.0201904033447,24.763484880713964,0.11573910591264717,0.284343484232034,0.1657928305858203
137,0700_2100,2,137.0,0.0,1.3,3.0,12420.131944444443,26.551445361874613,751.9765666360262,3191.743055555555,2.3117905394982388,17.588541666666668,15.174305555641666,0.2542536879621485,69.99999999999999,50.02697968960135,48.99999999999999,1380.6367839226061,27.59784405312774,4.126701558063799,4.177083333333333,55.41758042005597,20.25364607496198,15.0,7.0,21.0,37.0,80.66666667,12420.131944444443,0.28621682250804603,1.7457938615532713,0.21004788956484158,1.729028587027211,1.7130966434729842,1.0190866161607788,3191.743055555555,4.065973139367682,16.40884693011164,786.8138124922492,23.109937257387063,0.12670824866648076,0.2732742593836213,0.22760678698469652
137,0700_2100,3,137.0,0.0,1.3,3.0,12404.059259259258,26.457865979382568,748.7426088969579,3216.059259259259,2.329402849981969,17.677777777777777,15.292098765471112,0.25921158739156025,69.99999999999999,50.02697968960135,48.99999999999999,1380.6367839226064,27.59784405312774,4.126701558063799,4.266666666666667,55.43260140874333,20.35442961733431,15.0,7.0,21.0,37.0,80.66666667,12404.059259259258,0.28621682250804603,1.7457938615532713,0.2100478895648416,1.729028587027211,1.713096643472984,1.0190866161607788,3216.0592592592584,4.096189040473913,15.779640234066056,786.3872454255473,22.612483643879216,0.11400213471180799,0.24126294946945745,0.2015802444841031
137,0700_2100,4,137.0,0.0,1.3,3.0,13220.93023255814,29.797781617477227,860.4344954648519,3678.271317829457,2.664184643392529,17.377906976744185,19.867183462413955,0.27567122158064317,69.99999999999999,50.02697968960135,48.99999999999999,1380.6367839226064,27.597844053127744,4.126701558063799,4.261627906976744,56.43736392356505,20.902557853125135,15.0,7.0,21.0,37.0,80.66666667,13220.93023255814,0.28621682250804603,1.745793861553271,0.2100478895648416,1.729028587027211,1.713096643472984,1.0190866161607788,3678.271317829457,4.69798118691797,13.831828205157004,784.4909826664181,20.303770500281086,0.15200967317939168,0.3119522655588691,0.323655500969328
137,0700_2100,5,137.0,0.0,1.3,3.0,12937.127659574466,65.81843971599469,988.3697399527185,991.2907801418439,0.7179953422111721,15.77127659574468,64.96808510612766,0.07748185588793148,69.99999999999999,50.02697968960135,48.99999999999999,1380.6367839226064,27.597844053127744,4.126701558063799,0.0851063829787234,69.9721328943167,13.679027348802197,15.0,7.0,21.0,37.0,80.66666667,12937.127659574466,0.28621682250804603,1.7457938615532713,0.2100478895648416,1.7290285870272113,1.713096643472984,1.0190866161607788,1160.3333333333333,1.2344609257337653,37.6593880116373,804.2249845301728,42.122621792216194,,0.40773911679761116,0.3487154469640618
137,0700_2100,6,137.0,0.0,1.3,3.0,11766.777777777777,65.74807461865866,783.676688453159,770.0457516339868,0.5577468024907795,13.72549019607843,64.87741466943137,0.0654334173711869,69.99999999999999,50.02697968960135,48.99999999999999,1380.6367839226064,27.597844053127737,4.126701558063799,0.0784313725490196,69.78363189444448,12.454852918942697,15.0,7.0,21.0,37.0,80.66666667,11766.777777777777,0.28621682250804603,1.7457938615532713,0.2100478895648416,1.729028587027211,1.713096643472984,1.0190866161607788,773.75,0.9550332628933912,40.87815832470565,808.832101649887,44.19625428391024,,0.3795633098221347,0.3276619725479886
139,0700_2100,0,139.0,0.0,1.11,5.0,17370.93023255814,32.91264960158185,1151.0150331919422,3873.1209302325583,2.2660254811253076,16.5,23.8024806198,0.22169436298914025,69.99999999999999,51.56061723311564,48.99999999999999,1709.2133175436172,33.149589924727415,4.534269453618009,3.383720930232558,54.84739539700203,27.141210813653753,15.0,7.0,21.0,139.0,83.1,17370.93023255814,0.2835633257834155,1.2089026253169788,0.352923689491598,1.4306984779658123,1.1441509434771395,1.0565936533190763,4007.121951219512,3.407224404283258,21.194080449567956,1145.2058334440312,28.46952429074592,,0.26916368561334053,0.15911953841579204
139,0700_2100,1,139.0,0.0,1.11,5.0,16920.567441860465,28.85104458187908,1079.0799274020142,4636.274418604651,2.71251947958587,16.71511627906977,18.96534883692093,0.2771453869221685,69.99999999999999,51.56061723311564,48.99999999999999,1709.2133175436172,33.149589924727415,4.534269453618009,4.273255813953488,50.39061590487942,31.112541650926318,15.0,7.0,21.0,139.0,83.1,16920.567441860465,0.2835633257834155,1.2089026253169788,0.352923689491598,1.4306984779658123,1.1441509434771395,1.0565936533190763,4816.336585365853,4.118637872598637,18.657295428148533,1134.6911113670176,25.826005903488305,,0.2545833690860618,0.13461824969202177
139,0700_2100,2,139.0,0.0,1.11,5.0,17334.948837209304,26.705631377759204,1074.5284677022908,5298.176744186047,3.099775019188524,17.290697674418606,15.285658914823255,0.3020071252146451,69.99999999999999,51.56061723311564,48.99999999999999,1709.2133175436172,33.149589924727415,4.534269453618009,4.866279069767442,49.158901745651484,32.013362768285106,15.0,7.0,21.0,139.0,83.1,17334.948837209304,0.2835633257834155,1.2089026253169788,0.352923689491598,1.4306984779658123,1.1441509434771395,1.0565936533190763,5298.176744186046,4.7444810978802705,17.01385154947342,1125.2446530936097,24.071482004510095,0.0972120307468525,0.24006157601048475,0.17320404573856357
139,0700_2100,3,139.0,0.0,1.11,5.0,17225.18604651163,27.575684041481825,1083.8497903729462,5515.572093023256,3.226965315803833,16.976744186046513,16.758217054260466,0.3165424762933493,69.99999999999999,51.56061723311564,48.99999999999999,1709.2133175436172,33.149589924727415,4.534269453618009,5.034883720930233,48.73456487894756,32.51526530651112,15.0,7.0,21.0,139.0,83.1,17225.18604651163,0.2835633257834155,1.2089026253169788,0.352923689491598,1.4306984779658123,1.1441509434771395,1.0565936533190763,5617.285714285715,4.947657967898224,16.388248471150252,1122.231874895047,23.382344911545857,,0.18787282584484152,0.1828917064244947
139,0700_2100,4,139.0,0.0,1.11,5.0,17740.627906976744,29.91236556176054,1158.5655581045182,6593.167441860465,3.857428077693535,16.802325581395348,19.74689922516279,0.3685086831119117,69.99999999999999,51.56061723311564,48.99999999999999,1709.2133175436172,33.149589924727415,4.534269453618009,5.622093023255814,48.940969688350144,32.156520758069625,15.0,7.0,21.0,139.0,83.1,17740.627906976744,0.2835633257834155,1.2089026253169788,0.352923689491598,1.4306984779658123,1.1441509434771395,1.0565936533190763,6724.866666666665,5.979128485279142,14.450256207202784,1111.844470968452,21.09948421425447,,0.27988572805729944,0.29552864280194957
139,0700_2100,5,139.0,0.0,1.11,5.0,16589.35384615385,49.27409792211532,1296.842334751833,3005.876923076923,1.7586318174707394,16.608974358974358,45.84307692307692,0.17386974903643246,69.99999999999999,51.56061723311564,48.99999999999999,1709.213317543617,33.149589924727415,4.534269453618009,1.891025641025641,61.8476973563669,21.131950425598095,15.0,7.0,21.0,139.0,83.1,16589.35384615385,0.2835633257834155,1.2089026253169788,0.352923689491598,1.4306984779658123,1.1441509434771395,1.0565936533190763,4055.12,2.6385592672591516,27.48356725279594,1178.510839967663,33.50937956953191,,0.3946217118733464,0.3130632595559481
139,0700_2100,6,139.0,0.0,1.11,5.0,13762.021739130434,63.1323484570774,1043.5686429512516,1134.9130434782608,0.6639973090715747,16.858695652173914,62.22307970984782,0.0809469631509825,69.99999999999999,51.56061723311564,48.99999999999999,1709.2133175436172,33.149589924727415,4.534269453618009,0.1956521739130435,68.89934259194135,15.184149800064233,15.0,7.0,21.0,139.0,83.1,13762.021739130434,0.2835633257834155,1.2089026253169788,0.352923689491598,1.4306984779658123,1.1441509434771395,1.0565936533190763,2409.2400000000002,0.9366159122615202,37.6090626668027,1236.7581828767718,41.976496113812985,,0.38252696478737963,0.3218330380185845
